number,value,params,datetime_start,datetime_complete
86,4.4042490860930505e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 10:44:08.217934,2023-12-18 10:46:36.007326
87,1.844198162127414e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-18 10:46:36.008238,2023-12-18 10:58:30.120581
88,0.00010485500763499637,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 10:58:30.121570,2023-12-18 11:01:01.107366
89,6.299244114707899e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-18 11:01:01.108317,2023-12-18 11:41:59.772278
90,4.84844085817711e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 11:41:59.773228,2023-12-18 11:49:03.698969
91,2.945769003325383e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-18 11:49:03.699919,2023-12-18 11:54:19.406395
92,7.642138788322232e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-18 11:54:19.407403,2023-12-18 12:31:20.157131
93,0.0002774822190799263,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-18 12:31:20.158038,2023-12-18 12:36:14.266885
94,0.00023271385428131198,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 12:36:14.267855,2023-12-18 12:40:29.938504
95,0.00010242025810960364,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 12:40:29.939464,2023-12-18 12:43:31.937933
96,5.762173216558568e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-18 12:43:31.939035,2023-12-18 12:50:07.573726
97,8.072017639909231e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-18 12:50:07.574746,2023-12-18 12:51:58.716705
