number,value,params,datetime_start,datetime_complete
62,1.3095795287445286e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 21:32:04.749572,2023-12-21 21:50:40.230783
63,5.957359400014901e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 21:50:40.231769,2023-12-21 22:48:18.539773
64,1.9510989284915564e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 22:48:18.540730,2023-12-21 23:01:37.864808
65,2.1954692149303828e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 23:01:37.865782,2023-12-21 23:11:18.961089
66,1.3077222784427168e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 23:11:18.962051,2023-12-21 23:27:32.748785
67,1.2743726540652608e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 23:27:32.749733,2023-12-21 23:42:32.226843
68,0.00031293231698376013,"{'batch_size': 32, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 23:42:32.227865,2023-12-22 00:38:24.585112
69,0.0001039545398498013,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 00:38:24.586079,2023-12-22 00:43:17.502344
70,2.1746801045869097e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 00:43:17.503308,2023-12-22 00:52:28.093411
71,0.001773214515881907,"{'batch_size': 32, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 00:52:28.094376,2023-12-22 01:23:59.443743
