number,value,params,datetime_start,datetime_complete
112,9.42086156769962e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 08:58:56.065123,2024-03-18 09:09:42.620460
113,0.00010132720186253264,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 09:09:42.621432,2024-03-18 09:19:28.980810
114,9.80208039533644e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 09:19:28.981793,2024-03-18 09:29:08.996981
115,9.238269964973592e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 09:29:08.997943,2024-03-18 09:36:44.447393
116,9.574151484593142e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 09:36:44.448347,2024-03-18 09:43:26.587792
117,0.00034506799888624337,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 09:43:26.588753,2024-03-18 09:50:47.482040
118,0.00018425821170664025,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 09:50:47.483138,2024-03-18 09:55:16.931429
119,8.49968990027804e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 09:55:16.932424,2024-03-18 10:08:27.793112
120,7.505463610894827e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 10:08:27.794082,2024-03-18 10:26:53.820360
121,9.884936414686384e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-18 10:26:53.821330,2024-03-18 10:37:37.463470
122,9.00932853314313e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 10:37:37.464429,2024-03-18 10:48:04.493958
